Site,Date,Time,DateTime,Month,tempC,I,GPP.instant,K.instant,ER.instant,DO.meas,atmo.pressure
Site1,10/24/2022,8:36:00 PM,10/24/2022 20:36,10,15.119,0,0,0.003323753,0.020570549,6.516218,0.985
Site1,10/24/2022,8:41:00 PM,10/24/2022 20:41,10,15.05,0,0,0.003318296,0.020472405,6.637126,0.985
Site1,10/24/2022,8:46:00 PM,10/24/2022 20:46,10,15.05,0,0,0.003318296,0.020472405,6.637126,0.985
Site1,10/24/2022,8:51:00 PM,10/24/2022 20:51,10,14.998,0,0,0.003314189,0.020398751,6.463252,0.985
Site1,10/24/2022,8:56:00 PM,10/24/2022 20:56,10,14.998,0,0,0.003314189,0.020398751,6.463252,0.985
Site1,10/24/2022,9:01:00 PM,10/24/2022 21:01,10,14.964,0,0,0.003311507,0.020350737,6.127498,0.985
Site1,10/24/2022,9:06:00 PM,10/24/2022 21:06,10,14.964,0,0,0.003311507,0.020350737,6.127498,0.985
Site1,10/24/2022,9:11:00 PM,10/24/2022 21:11,10,14.895,0,0,0.00330607,0.020253642,5.941632,0.985
Site1,10/24/2022,9:16:00 PM,10/24/2022 21:16,10,14.895,0,0,0.00330607,0.020253642,5.941632,0.985
Site1,10/24/2022,9:21:00 PM,10/24/2022 21:21,10,14.861,0,0,0.003303394,0.020205968,6.231417,0.985
Site1,10/24/2022,9:26:00 PM,10/24/2022 21:26,10,14.861,0,0,0.003303394,0.020205968,6.231417,0.985
Site1,10/24/2022,9:31:00 PM,10/24/2022 21:31,10,14.809,0,0,0.003299306,0.020133273,6.26539,0.985
Site1,10/24/2022,9:36:00 PM,10/24/2022 21:36,10,14.809,0,0,0.003299306,0.020133273,6.26539,0.985
Site1,10/24/2022,9:41:00 PM,10/24/2022 21:41,10,14.783,0,0,0.003297264,0.020097024,6.304361,0.985
Site1,10/24/2022,9:46:00 PM,10/24/2022 21:46,10,14.783,0,0,0.003297264,0.020097024,6.304361,0.985
Site1,10/24/2022,9:51:00 PM,10/24/2022 21:51,10,14.74,0,0,0.003293889,0.020037216,6.067534,0.985
Site1,10/24/2022,9:56:00 PM,10/24/2022 21:56,10,14.74,0,0,0.003293889,0.020037216,6.067534,0.985
Site1,10/24/2022,10:01:00 PM,10/24/2022 22:01,10,14.688,0,0,0.003289813,0.019965128,6.371308,0.985
Site1,10/24/2022,10:06:00 PM,10/24/2022 22:06,10,14.688,0,0,0.003289813,0.019965128,6.371308,0.985
Site1,10/24/2022,10:11:00 PM,10/24/2022 22:11,10,14.637,0,0,0.00328582,0.019894678,6.448249,0.985
Site1,10/24/2022,10:16:00 PM,10/24/2022 22:16,10,14.637,0,0,0.00328582,0.019894678,6.448249,0.985
Site1,10/24/2022,10:21:00 PM,10/24/2022 22:21,10,14.602,0,0,0.003283082,0.019846474,6.277374,0.985
Site1,10/24/2022,10:26:00 PM,10/24/2022 22:26,10,14.602,0,0,0.003283082,0.019846474,6.277374,0.985
Site1,10/24/2022,10:31:00 PM,10/24/2022 22:31,10,14.567,0,0,0.003280347,0.019798387,6.456241,0.985
Site1,10/24/2022,10:36:00 PM,10/24/2022 22:36,10,14.567,0,0,0.003280347,0.019798387,6.456241,0.985
Site1,10/24/2022,10:41:00 PM,10/24/2022 22:41,10,14.55,0,0,0.003279019,0.019775072,6.430259,0.985
Site1,10/24/2022,10:46:00 PM,10/24/2022 22:46,10,14.55,0,0,0.003279019,0.019775072,6.430259,0.985
Site1,10/24/2022,10:51:00 PM,10/24/2022 22:51,10,14.507,0,0,0.003275663,0.019716222,6.493211,0.985
Site1,10/24/2022,10:56:00 PM,10/24/2022 22:56,10,14.507,0,0,0.003275663,0.019716222,6.493211,0.985
Site1,10/24/2022,11:01:00 PM,10/24/2022 23:01,10,14.455,0,0,0.003271609,0.019645289,6.427258,0.985
Site1,10/24/2022,11:06:00 PM,10/24/2022 23:06,10,14.455,0,0,0.003271609,0.019645289,6.427258,0.985
Site1,10/24/2022,11:11:00 PM,10/24/2022 23:11,10,14.438,0,0,0.003270285,0.019622155,6.343319,0.985
Site1,10/24/2022,11:16:00 PM,10/24/2022 23:16,10,14.438,0,0,0.003270285,0.019622155,6.343319,0.985
Site1,10/24/2022,11:21:00 PM,10/24/2022 23:21,10,14.395,0,0,0.003266938,0.01956376,6.391282,0.985
Site1,10/24/2022,11:26:00 PM,10/24/2022 23:26,10,14.395,0,0,0.003266938,0.01956376,6.391282,0.985
Site1,10/24/2022,11:31:00 PM,10/24/2022 23:31,10,14.395,0,0,0.003266938,0.01956376,6.397278,0.985
Site1,10/24/2022,11:36:00 PM,10/24/2022 23:36,10,14.395,0,0,0.003266938,0.01956376,6.397278,0.985
Site1,10/24/2022,11:41:00 PM,10/24/2022 23:41,10,14.369,0,0,0.003264916,0.019528536,6.27137,0.985
Site1,10/24/2022,11:46:00 PM,10/24/2022 23:46,10,14.369,0,0,0.003264916,0.019528536,6.27137,0.985
Site1,10/24/2022,11:51:00 PM,10/24/2022 23:51,10,14.36,0,0,0.003264216,0.019516358,6.247387,0.985
Site1,10/24/2022,11:56:00 PM,10/24/2022 23:56,10,14.36,0,0,0.003264216,0.019516358,6.247387,0.985
Site1,10/25/2022,12:01:00 AM,10/25/2022 0:01,10,14.334,0,0,0.117759974,0.748486236,6.218407,0.979
Site1,10/25/2022,12:06:00 AM,10/25/2022 0:06,10,14.334,0,0,0.117759974,0.748486236,6.218407,0.979
Site1,10/25/2022,12:11:00 AM,10/25/2022 0:11,10,14.334,0,0,0.117759974,0.748486236,5.405008,0.979
Site1,10/25/2022,12:16:00 AM,10/25/2022 0:16,10,14.334,0,0,0.117759974,0.748486236,5.405008,0.979
Site1,10/25/2022,12:21:00 AM,10/25/2022 0:21,10,14.343,0,0,0.117785216,0.74895329,4.923364,0.979
Site1,10/25/2022,12:26:00 AM,10/25/2022 0:26,10,14.343,0,0,0.117785216,0.74895329,4.923364,0.979
Site1,10/25/2022,12:31:00 AM,10/25/2022 0:31,10,14.317,0,0,0.117712309,0.747604818,4.580617,0.979
Site1,10/25/2022,12:36:00 AM,10/25/2022 0:36,10,14.317,0,0,0.117712309,0.747604818,4.580617,0.979
Site1,10/25/2022,12:41:00 AM,10/25/2022 0:41,10,14.334,0,0,0.117759974,0.748486236,4.04901,0.979
Site1,10/25/2022,12:46:00 AM,10/25/2022 0:46,10,14.334,0,0,0.117759974,0.748486236,4.04901,0.979
Site1,10/25/2022,12:51:00 AM,10/25/2022 0:51,10,14.325,0,0,0.117734737,0.748019473,3.47943,0.979
Site1,10/25/2022,12:56:00 AM,10/25/2022 0:56,10,14.325,0,0,0.117734737,0.748019473,3.47943,0.979
Site1,10/25/2022,1:01:00 AM,10/25/2022 1:01,10,14.317,0,0,0.117712309,0.747604818,2.778947,0.979
Site1,10/25/2022,1:06:00 AM,10/25/2022 1:06,10,14.317,0,0,0.117712309,0.747604818,2.778947,0.979
Site1,10/25/2022,1:11:00 AM,10/25/2022 1:11,10,14.36,0,0,0.11783291,0.749836298,2.247341,0.979
Site1,10/25/2022,1:16:00 AM,10/25/2022 1:16,10,14.36,0,0,0.11783291,0.749836298,2.247341,0.979
Site1,10/25/2022,1:21:00 AM,10/25/2022 1:21,10,14.36,0,0,0.11783291,0.749836298,1.798672,0.979
Site1,10/25/2022,1:26:00 AM,10/25/2022 1:26,10,14.36,0,0,0.11783291,0.749836298,1.798672,0.979
Site1,10/25/2022,1:31:00 AM,10/25/2022 1:31,10,14.412,0,0,0.117978917,0.752543732,1.155147,0.979
Site1,10/25/2022,1:36:00 AM,10/25/2022 1:36,10,14.412,0,0,0.117978917,0.752543732,1.155147,0.979
Site1,10/25/2022,1:41:00 AM,10/25/2022 1:41,10,14.421,0,0,0.118004206,0.753013318,0.885347,0.979
Site1,10/25/2022,1:46:00 AM,10/25/2022 1:46,10,14.421,0,0,0.118004206,0.753013318,0.885347,0.979
Site1,10/25/2022,1:51:00 AM,10/25/2022 1:51,10,14.421,0,0,0.118004206,0.753013318,0.747448,0.979
Site1,10/25/2022,1:56:00 AM,10/25/2022 1:56,10,14.421,0,0,0.118004206,0.753013318,0.747448,0.979
Site1,10/25/2022,2:01:00 AM,10/25/2022 2:01,10,14.412,0,0,0.117978917,0.752543732,0.714473,0.979
Site1,10/25/2022,2:06:00 AM,10/25/2022 2:06,10,14.412,0,0,0.117978917,0.752543732,0.714473,0.979
Site1,10/25/2022,2:11:00 AM,10/25/2022 2:11,10,14.438,0,0,0.118051988,0.753901113,0.75844,0.979
Site1,10/25/2022,2:16:00 AM,10/25/2022 2:16,10,14.438,0,0,0.118051988,0.753901113,0.75844,0.979
Site1,10/25/2022,2:21:00 AM,10/25/2022 2:21,10,14.438,0,0,0.118051988,0.753901113,0.74545,0.979
Site1,10/25/2022,2:26:00 AM,10/25/2022 2:26,10,14.438,0,0,0.118051988,0.753901113,0.74545,0.979
Site1,10/25/2022,2:31:00 AM,10/25/2022 2:31,10,14.429,0,0,0.118026689,0.753430974,1.316029,0.979
Site1,10/25/2022,2:36:00 AM,10/25/2022 2:36,10,14.429,0,0,0.118026689,0.753430974,1.316029,0.979
Site1,10/25/2022,2:41:00 AM,10/25/2022 2:41,10,14.429,0,0,0.118026689,0.753430974,0.823392,0.979
Site1,10/25/2022,2:46:00 AM,10/25/2022 2:46,10,14.429,0,0,0.118026689,0.753430974,0.823392,0.979
Site1,10/25/2022,2:51:00 AM,10/25/2022 2:51,10,14.429,0,0,0.118026689,0.753430974,0.69149,0.979
Site1,10/25/2022,2:56:00 AM,10/25/2022 2:56,10,14.429,0,0,0.118026689,0.753430974,0.69149,0.979
Site1,10/25/2022,3:01:00 AM,10/25/2022 3:01,10,14.447,0,0,0.118077293,0.754371546,0.734458,0.979
Site1,10/25/2022,3:06:00 AM,10/25/2022 3:06,10,14.447,0,0,0.118077293,0.754371546,0.734458,0.979
Site1,10/25/2022,3:11:00 AM,10/25/2022 3:11,10,14.455,0,0,0.11809979,0.754789955,0.781423,0.979
Site1,10/25/2022,3:16:00 AM,10/25/2022 3:16,10,14.455,0,0,0.11809979,0.754789955,0.781423,0.979
Site1,10/25/2022,3:21:00 AM,10/25/2022 3:21,10,14.455,0,0,0.11809979,0.754789955,0.847375,0.979
Site1,10/25/2022,3:26:00 AM,10/25/2022 3:26,10,14.455,0,0,0.11809979,0.754789955,0.847375,0.979
Site1,10/25/2022,3:31:00 AM,10/25/2022 3:31,10,14.455,0,0,0.11809979,0.754789955,0.794414,0.979
Site1,10/25/2022,3:36:00 AM,10/25/2022 3:36,10,14.455,0,0,0.11809979,0.754789955,0.794414,0.979
Site1,10/25/2022,3:41:00 AM,10/25/2022 3:41,10,14.464,0,0,0.118125105,0.755260942,0.675502,0.979
Site1,10/25/2022,3:46:00 AM,10/25/2022 3:46,10,14.464,0,0,0.118125105,0.755260942,0.675502,0.979
Site1,10/25/2022,3:51:00 AM,10/25/2022 3:51,10,14.481,0,0,0.118172937,0.756151387,0.689491,0.979
Site1,10/25/2022,3:56:00 AM,10/25/2022 3:56,10,14.481,0,0,0.118172937,0.756151387,0.689491,0.979
Site1,10/25/2022,4:01:00 AM,10/25/2022 4:01,10,14.481,0,0,0.118172937,0.756151387,0.570579,0.979
Site1,10/25/2022,4:06:00 AM,10/25/2022 4:06,10,14.481,0,0,0.118172937,0.756151387,0.570579,0.979
Site1,10/25/2022,4:11:00 AM,10/25/2022 4:11,10,14.49,0,0,0.118198267,0.756623224,0.523614,0.979
Site1,10/25/2022,4:16:00 AM,10/25/2022 4:16,10,14.49,0,0,0.118198267,0.756623224,0.523614,0.979
Site1,10/25/2022,4:21:00 AM,10/25/2022 4:21,10,14.481,0,0,0.118172937,0.756151387,0.48864,0.979
Site1,10/25/2022,4:26:00 AM,10/25/2022 4:26,10,14.481,0,0,0.118172937,0.756151387,0.48864,0.979
Site1,10/25/2022,4:31:00 AM,10/25/2022 4:31,10,14.498,0,0,0.118220788,0.757042882,0.464657,0.979
Site1,10/25/2022,4:36:00 AM,10/25/2022 4:36,10,14.498,0,0,0.118220788,0.757042882,0.464657,0.979
Site1,10/25/2022,4:41:00 AM,10/25/2022 4:41,10,14.507,0,0,0.118246128,0.757515275,0.477648,0.979
Site1,10/25/2022,4:46:00 AM,10/25/2022 4:46,10,14.507,0,0,0.118246128,0.757515275,0.477648,0.979
Site1,10/25/2022,4:51:00 AM,10/25/2022 4:51,10,14.542,0,0,0.118344727,0.759355164,0.464657,0.979
Site1,10/25/2022,4:56:00 AM,10/25/2022 4:56,10,14.542,0,0,0.118344727,0.759355164,0.464657,0.979
Site1,10/25/2022,5:01:00 AM,10/25/2022 5:01,10,14.533,0,0,0.118319365,0.758881623,0.434679,0.979
Site1,10/25/2022,5:06:00 AM,10/25/2022 5:06,10,14.533,0,0,0.118319365,0.758881623,0.434679,0.979
Site1,10/25/2022,5:11:00 AM,10/25/2022 5:11,10,14.542,0,0,0.118344727,0.759355164,0.398706,0.979
Site1,10/25/2022,5:16:00 AM,10/25/2022 5:16,10,14.542,0,0,0.118344727,0.759355164,0.398706,0.979
Site1,10/25/2022,5:21:00 AM,10/25/2022 5:21,10,14.559,0,0,0.118392648,0.760250436,0.398706,0.979
Site1,10/25/2022,5:26:00 AM,10/25/2022 5:26,10,14.559,0,0,0.118392648,0.760250436,0.398706,0.979
Site1,10/25/2022,5:31:00 AM,10/25/2022 5:31,10,14.593,0,0,0.118488547,0.762044147,0.399705,0.979
Site1,10/25/2022,5:36:00 AM,10/25/2022 5:36,10,14.593,0,0,0.118488547,0.762044147,0.399705,0.979
Site1,10/25/2022,5:41:00 AM,10/25/2022 5:41,10,14.593,0,0,0.118488547,0.762044147,0.402703,0.979
Site1,10/25/2022,5:46:00 AM,10/25/2022 5:46,10,14.593,0,0,0.118488547,0.762044147,0.402703,0.979
Site1,10/25/2022,5:51:00 AM,10/25/2022 5:51,10,14.611,0,0,0.118539349,0.762995472,0.462659,0.979
Site1,10/25/2022,5:56:00 AM,10/25/2022 5:56,10,14.611,0,0,0.118539349,0.762995472,0.462659,0.979
Site1,10/25/2022,6:01:00 AM,10/25/2022 6:01,10,14.628,0,0,0.118587348,0.763895036,0.449669,0.979
Site1,10/25/2022,6:06:00 AM,10/25/2022 6:06,10,14.628,0,0,0.118587348,0.763895036,0.449669,0.979
Site1,10/25/2022,6:11:00 AM,10/25/2022 6:11,10,14.645,0,0,0.118635367,0.76479566,0.429683,0.979
Site1,10/25/2022,6:16:00 AM,10/25/2022 6:16,10,14.645,0,0,0.118635367,0.76479566,0.429683,0.979
Site1,10/25/2022,6:21:00 AM,10/25/2022 6:21,10,14.662,0,0,0.118683405,0.765697347,0.456664,0.979
Site1,10/25/2022,6:26:00 AM,10/25/2022 6:26,10,14.662,0,0,0.118683405,0.765697347,0.456664,0.979
Site1,10/25/2022,6:31:00 AM,10/25/2022 6:31,10,14.662,0,0,0.118683405,0.765697347,0.433681,0.979
Site1,10/25/2022,6:36:00 AM,10/25/2022 6:36,10,14.662,0,0,0.118683405,0.765697347,0.433681,0.979
Site1,10/25/2022,6:41:00 AM,10/25/2022 6:41,10,14.697,0.018685,1.38131E-05,0.118782368,0.767557108,0.399706,0.979
Site1,10/25/2022,6:46:00 AM,10/25/2022 6:46,10,14.697,0.018685,1.38131E-05,0.118782368,0.767557108,0.399706,0.979
Site1,10/25/2022,6:51:00 AM,10/25/2022 6:51,10,14.714,0.17945,0.000132661,0.118830466,0.76846205,0.756443,0.979
Site1,10/25/2022,6:56:00 AM,10/25/2022 6:56,10,14.714,0.17945,0.000132661,0.118830466,0.76846205,0.756443,0.979
Site1,10/25/2022,7:01:00 AM,10/25/2022 7:01,10,14.731,1.15958,0.000857235,0.118878583,0.769368059,1.947566,0.979
Site1,10/25/2022,7:06:00 AM,10/25/2022 7:06,10,14.731,1.15958,0.000857235,0.118878583,0.769368059,1.947566,0.979
Site1,10/25/2022,7:11:00 AM,10/25/2022 7:11,10,14.766,2.60184,0.001923444,0.118977709,0.771236736,1.447934,0.979
Site1,10/25/2022,7:16:00 AM,10/25/2022 7:16,10,14.766,2.60184,0.001923444,0.118977709,0.771236736,1.447934,0.979
Site1,10/25/2022,7:21:00 AM,10/25/2022 7:21,10,14.775,12.12416,0.008962943,0.119003212,0.771717987,1.143159,0.979
Site1,10/25/2022,7:26:00 AM,10/25/2022 7:26,10,14.775,12.12416,0.008962943,0.119003212,0.771717987,1.143159,0.979
Site1,10/25/2022,7:31:00 AM,10/25/2022 7:31,10,14.792,19.82608,0.014656687,0.119051399,0.772627834,0.976282,0.979
Site1,10/25/2022,7:36:00 AM,10/25/2022 7:36,10,14.792,19.82608,0.014656687,0.119051399,0.772627834,0.976282,0.979
Site1,10/25/2022,7:41:00 AM,10/25/2022 7:41,10,14.809,31.08,0.022976294,0.119099606,0.773538754,0.840382,0.979
Site1,10/25/2022,7:46:00 AM,10/25/2022 7:46,10,14.809,31.08,0.022976294,0.119099606,0.773538754,0.840382,0.979
Site1,10/25/2022,7:51:00 AM,10/25/2022 7:51,10,14.852,28.99616,0.021435788,0.119221628,0.775847644,0.741455,0.979
Site1,10/25/2022,7:56:00 AM,10/25/2022 7:56,10,14.852,28.99616,0.021435788,0.119221628,0.775847644,0.741455,0.979
Site1,10/25/2022,8:01:00 AM,10/25/2022 8:01,10,14.852,51.95392,0.038407611,0.119221628,0.775847644,0.635533,0.979
Site1,10/25/2022,8:06:00 AM,10/25/2022 8:06,10,14.852,51.95392,0.038407611,0.119221628,0.775847644,0.635533,0.979
Site1,10/25/2022,8:11:00 AM,10/25/2022 8:11,10,14.878,60.07616,0.044412082,0.119295469,0.777247058,0.552594,0.979
Site1,10/25/2022,8:16:00 AM,10/25/2022 8:16,10,14.878,60.07616,0.044412082,0.119295469,0.777247058,0.552594,0.979
Site1,10/25/2022,8:21:00 AM,10/25/2022 8:21,10,14.912,53.872,0.039825577,0.119392099,0.779080871,0.445672,0.979
Site1,10/25/2022,8:26:00 AM,10/25/2022 8:26,10,14.912,53.872,0.039825577,0.119392099,0.779080871,0.445672,0.979
Site1,10/25/2022,8:31:00 AM,10/25/2022 8:31,10,14.921,20.572,0.015208119,0.119417691,0.779567016,0.351741,0.979
Site1,10/25/2022,8:36:00 AM,10/25/2022 8:36,10,14.921,20.572,0.015208119,0.119417691,0.779567016,0.351741,0.979
Site1,10/25/2022,8:41:00 AM,10/25/2022 8:41,10,14.93,46.4128,0.034311266,0.119443288,0.780053464,0.282792,0.979
Site1,10/25/2022,8:46:00 AM,10/25/2022 8:46,10,14.93,46.4128,0.034311266,0.119443288,0.780053464,0.282792,0.979
Site1,10/25/2022,8:51:00 AM,10/25/2022 8:51,10,14.981,12.9056,0.009540633,0.119588443,0.782815744,3.27959,0.979
Site1,10/25/2022,8:56:00 AM,10/25/2022 8:56,10,14.981,12.9056,0.009540633,0.119588443,0.782815744,3.27959,0.979
Site1,10/25/2022,9:01:00 AM,10/25/2022 9:01,10,15.041,25.00608,0.01848607,0.119759439,0.78607801,3.426484,0.979
Site1,10/25/2022,9:06:00 AM,10/25/2022 9:06,10,15.041,25.00608,0.01848607,0.119759439,0.78607801,3.426484,0.979
Site1,10/25/2022,9:11:00 AM,10/25/2022 9:11,10,15.076,30.77216,0.022748719,0.1198593,0.787987273,3.095727,0.979
Site1,10/25/2022,9:16:00 AM,10/25/2022 9:16,10,15.076,30.77216,0.022748719,0.1198593,0.787987273,3.095727,0.979
Site1,10/25/2022,9:21:00 AM,10/25/2022 9:21,10,15.11,16.3096,0.012057084,0.119956387,0.789846426,2.210378,0.979
Site1,10/25/2022,9:26:00 AM,10/25/2022 9:26,10,15.11,16.3096,0.012057084,0.119956387,0.789846426,2.210378,0.979
Site1,10/25/2022,9:31:00 AM,10/25/2022 9:31,10,15.162,15.244,0.011269325,0.120105026,0.792698325,1.624808,0.979
Site1,10/25/2022,9:36:00 AM,10/25/2022 9:36,10,15.162,15.244,0.011269325,0.120105026,0.792698325,1.624808,0.979
Site1,10/25/2022,9:41:00 AM,10/25/2022 9:41,10,15.162,27.50432,0.020332926,0.120105026,0.792698325,1.285057,0.979
Site1,10/25/2022,9:46:00 AM,10/25/2022 9:46,10,15.162,27.50432,0.020332926,0.120105026,0.792698325,1.285057,0.979
Site1,10/25/2022,9:51:00 AM,10/25/2022 9:51,10,15.187,15.75312,0.011645699,0.120176552,0.794073093,0.783425,0.979
Site1,10/25/2022,9:56:00 AM,10/25/2022 9:56,10,15.187,15.75312,0.011645699,0.120176552,0.794073093,0.783425,0.979
Site1,10/25/2022,10:01:00 AM,10/25/2022 10:01,10,15.222,23.86352,0.017641417,0.12027676,0.796001775,0.520618,0.979
Site1,10/25/2022,10:06:00 AM,10/25/2022 10:06,10,15.222,23.86352,0.017641417,0.12027676,0.796001775,0.520618,0.979
Site1,10/25/2022,10:11:00 AM,10/25/2022 10:11,10,15.265,16.20304,0.011978308,0.120399988,0.798377713,0.563587,0.979
Site1,10/25/2022,10:16:00 AM,10/25/2022 10:16,10,15.265,16.20304,0.011978308,0.120399988,0.798377713,0.563587,0.979
Site1,10/25/2022,10:21:00 AM,10/25/2022 10:21,10,15.299,27.50432,0.020332926,0.120497513,0.800261381,0.434681,0.979
Site1,10/25/2022,10:26:00 AM,10/25/2022 10:26,10,15.299,27.50432,0.020332926,0.120497513,0.800261381,0.434681,0.979
Site1,10/25/2022,10:31:00 AM,10/25/2022 10:31,10,15.316,34.32416,0.025374582,0.120546305,0.801204881,0.310772,0.979
Site1,10/25/2022,10:36:00 AM,10/25/2022 10:36,10,15.316,34.32416,0.025374582,0.120546305,0.801204881,0.310772,0.979
Site1,10/25/2022,10:41:00 AM,10/25/2022 10:41,10,15.385,38.75232,0.028648156,0.120744547,0.805045814,0.277797,0.979
Site1,10/25/2022,10:46:00 AM,10/25/2022 10:46,10,15.385,38.75232,0.028648156,0.120744547,0.805045814,0.277797,0.979
Site1,10/25/2022,10:51:00 AM,10/25/2022 10:51,10,15.471,116.88448,0.086408372,0.120992088,0.809858852,0.266805,0.979
Site1,10/25/2022,10:56:00 AM,10/25/2022 10:56,10,15.471,116.88448,0.086408372,0.120992088,0.809858852,0.266805,0.979
Site1,10/25/2022,11:01:00 AM,10/25/2022 11:01,10,15.625,278.66624,0.206007642,0.121436627,0.81854956,0.468657,0.979
Site1,10/25/2022,11:06:00 AM,10/25/2022 11:06,10,15.625,278.66624,0.206007642,0.121436627,0.81854956,0.468657,0.979
Site1,10/25/2022,11:11:00 AM,10/25/2022 11:11,10,15.821,348.19072,0.257404518,0.122004767,0.829745475,0.76744,0.979
Site1,10/25/2022,11:16:00 AM,10/25/2022 11:16,10,15.821,348.19072,0.257404518,0.122004767,0.829745475,0.76744,0.979
Site1,10/25/2022,11:21:00 AM,10/25/2022 11:21,10,15.864,56.52416,0.04178622,0.122129765,0.832222132,2.716019,0.979
Site1,10/25/2022,11:26:00 AM,10/25/2022 11:26,10,15.864,56.52416,0.04178622,0.122129765,0.832222132,2.716019,0.979
Site1,10/25/2022,11:31:00 AM,10/25/2022 11:31,10,15.787,21.83296,0.0161403,0.121906022,0.827792406,4.926404,0.979
Site1,10/25/2022,11:36:00 AM,10/25/2022 11:36,10,15.787,21.83296,0.0161403,0.121906022,0.827792406,4.926404,0.979
Site1,10/25/2022,11:41:00 AM,10/25/2022 11:41,10,15.787,52.90112,0.039107841,0.121906022,0.827792406,4.490722,0.979
Site1,10/25/2022,11:46:00 AM,10/25/2022 11:46,10,15.787,52.90112,0.039107841,0.121906022,0.827792406,4.490722,0.979
Site1,10/25/2022,11:51:00 AM,10/25/2022 11:51,10,15.838,92.54144,0.068412463,0.122054169,0.830723736,3.68631,0.979
Site1,10/25/2022,11:56:00 AM,10/25/2022 11:56,10,15.838,92.54144,0.068412463,0.122054169,0.830723736,3.68631,0.979
Site1,10/25/2022,12:01:00 PM,10/25/2022 12:01,10,15.932,82.24064,0.060797463,0.122327698,0.836153804,3.217654,0.979
Site1,10/25/2022,12:06:00 PM,10/25/2022 12:06,10,15.932,82.24064,0.060797463,0.122327698,0.836153804,3.217654,0.979
Site1,10/25/2022,12:11:00 PM,10/25/2022 12:11,10,16.001,82.78528,0.061200095,0.122528869,0.840162281,3.325577,0.979
Site1,10/25/2022,12:16:00 PM,10/25/2022 12:16,10,16.001,82.78528,0.061200095,0.122528869,0.840162281,3.325577,0.979
Site1,10/25/2022,12:21:00 PM,10/25/2022 12:21,10,16.094,180.39424,0.133358788,0.122800537,0.845595432,4.244909,0.979
Site1,10/25/2022,12:26:00 PM,10/25/2022 12:26,10,16.094,180.39424,0.133358788,0.122800537,0.845595432,4.244909,0.979
Site1,10/25/2022,12:31:00 PM,10/25/2022 12:31,10,16.197,51.7408,0.038250059,0.123102119,0.851653808,4.894439,0.979
Site1,10/25/2022,12:36:00 PM,10/25/2022 12:36,10,16.197,51.7408,0.038250059,0.123102119,0.851653808,4.894439,0.979
Site1,10/25/2022,12:41:00 PM,10/25/2022 12:41,10,16.171,38.3616,0.028359312,0.123025922,0.850120426,4.703577,0.979
Site1,10/25/2022,12:46:00 PM,10/25/2022 12:46,10,16.171,38.3616,0.028359312,0.123025922,0.850120426,4.703577,0.979
Site1,10/25/2022,12:51:00 PM,10/25/2022 12:51,10,16.197,20.11024,0.014866756,0.123102119,0.851653808,3.715297,0.979
Site1,10/25/2022,12:56:00 PM,10/25/2022 12:56,10,16.197,20.11024,0.014866756,0.123102119,0.851653808,3.715297,0.979
Site1,10/25/2022,1:01:00 PM,10/25/2022 13:01,10,16.214,14.8592,0.010984857,0.123151966,0.852657899,3.075762,0.979
Site1,10/25/2022,1:06:00 PM,10/25/2022 13:06,10,16.214,14.8592,0.010984857,0.123151966,0.852657899,3.075762,0.979
Site1,10/25/2022,1:11:00 PM,10/25/2022 13:11,10,16.256,17.908,0.013238722,0.123275204,0.855143673,2.431232,0.979
Site1,10/25/2022,1:16:00 PM,10/25/2022 13:16,10,16.256,17.908,0.013238722,0.123275204,0.855143673,2.431232,0.979
Site1,10/25/2022,1:21:00 PM,10/25/2022 13:21,10,16.358,25.2192,0.018643622,0.123575009,0.861210765,1.968569,0.979
Site1,10/25/2022,1:26:00 PM,10/25/2022 13:26,10,16.358,25.2192,0.018643622,0.123575009,0.861210765,1.968569,0.979
Site1,10/25/2022,1:31:00 PM,10/25/2022 13:31,10,16.392,52.40384,0.03874022,0.123675106,0.863242679,1.386992,0.979
Site1,10/25/2022,1:36:00 PM,10/25/2022 13:36,10,16.392,52.40384,0.03874022,0.123675106,0.863242679,1.386992,0.979
Site1,10/25/2022,1:41:00 PM,10/25/2022 13:41,10,16.562,29.1856,0.021575834,0.124176808,0.873474389,3.61138,0.979
Site1,10/25/2022,1:46:00 PM,10/25/2022 13:46,10,16.562,29.1856,0.021575834,0.124176808,0.873474389,3.61138,0.979
Site1,10/25/2022,1:51:00 PM,10/25/2022 13:51,10,16.537,18.18032,0.013440038,0.124102901,0.871962154,4.551697,0.979
Site1,10/25/2022,1:56:00 PM,10/25/2022 13:56,10,16.537,18.18032,0.013440038,0.124102901,0.871962154,4.551697,0.979
Site1,10/25/2022,2:01:00 PM,10/25/2022 14:01,10,16.588,9.05168,0.006691572,0.124253718,0.875049895,3.745283,0.979
Site1,10/25/2022,2:06:00 PM,10/25/2022 14:06,10,16.588,9.05168,0.006691572,0.124253718,0.875049895,3.745283,0.979
Site1,10/25/2022,2:11:00 PM,10/25/2022 14:11,10,16.63,8.70832,0.006437739,0.124378058,0.877600949,3.901171,0.979
Site1,10/25/2022,2:16:00 PM,10/25/2022 14:16,10,16.63,8.70832,0.006437739,0.124378058,0.877600949,3.901171,0.979
Site1,10/25/2022,2:21:00 PM,10/25/2022 14:21,10,16.622,10.52576,0.007781305,0.124354365,0.877114461,2.311324,0.979
